iso3,country_name,transition,year,n_natural_classes,natural_loss_sum_km2,weight_sum,bfnee_sum_km2,continent,region_un,subregion,bfnee_per_loss,log_bfnee,log_natural_loss,log_weight_sum
LVA,Latvia,1995_2000,2000,65,3295.32979120712,0.0383167306176615,126.266263743225,Europe,Europe,Northern Europe,0.038316730568254326,4.846281456640723,8.100564944035762,0.037600873669146176
LVA,Latvia,2000_2005,2005,65,2190.5644970228,0.0980081106562796,214.693087217987,Europe,Europe,Northern Europe,0.09800811047096616,5.373856504749834,7.692370949963234,0.09349772981440996
LVA,Latvia,2005_2010,2010,65,2210.57917637527,0.0970636936109924,214.566979632544,Europe,Europe,Northern Europe,0.09706369349971607,5.373271671612102,7.7014620987815725,0.09263724124020938
LVA,Latvia,2010_2015,2015,65,2474.05729380837,0.122328207513267,302.646992778839,Europe,Europe,Northern Europe,0.12232820700484583,5.7158658187175275,7.81401882374834,0.11540528439015225
MDA,Moldova,1995_2000,2000,65,1027.83934710028,0,0,Europe,Europe,Eastern Europe,0,0,6.936186598378254,0
MDA,Moldova,2000_2005,2005,65,1754.56778231891,0,0,Europe,Europe,Eastern Europe,0,0,7.470547606266623,0
MDA,Moldova,2005_2010,2010,65,1027.93318607287,0,0,Europe,Europe,Eastern Europe,0,0,6.93627780279579,0
MDA,Moldova,2010_2015,2015,65,952.698104347911,0,0,Europe,Europe,Eastern Europe,0,0,6.8603471689011375,0
MLT,Malta,1995_2000,2000,65,18.2800118476152,0.0172668348145997,0.315637948224321,Europe,Europe,Southern Europe,0.017266834991986012,0.27432167972089727,2.9590689036850737,0.017119457101233884
MLT,Malta,2000_2005,2005,65,11.5486544817686,0.150479248761497,1.73783282935619,Europe,Europe,Southern Europe,0.1504792469200319,1.0071666692521657,2.529613447222031,0.14017859361744925
MLT,Malta,2005_2010,2010,65,7.13975471258163,0.0712468436068642,0.508685000240803,Europe,Europe,Southern Europe,0.07124684540554335,0.4112384106396174,2.096760045970943,0.06882324446750859
MLT,Malta,2010_2015,2015,65,13.3247458040714,0.104205323559362,1.38850945606828,Europe,Europe,Southern Europe,0.10420532417541643,0.8706695128386945,2.6619885175268787,0.09912591204742056
NOR,Norway,1995_2000,2000,65,22105.9283526223,0.0085079626712312,188.076413310242,Europe,Europe,Northern Europe,0.008507962674543436,5.242151236579908,10.003646338493606,0.008471973939939521
NOR,Norway,2000_2005,2005,65,4918.72635646694,0.00799516168222921,39.3260124759244,Europe,Europe,Northern Europe,0.007995161679246533,3.696996731592526,8.501008189335302,0.007963369719233825
NOR,Norway,2005_2010,2010,65,7733.43434017489,0.00684142040267333,52.9076755416629,Europe,Europe,Northern Europe,0.0068414204109563045,3.987272871146923,8.95343763042676,0.006818124079049209
NOR,Norway,2010_2015,2015,65,7774.19590828612,0.00865081602758187,67.2531385765392,Europe,Europe,Northern Europe,0.008650816029070928,4.223223419477162,8.958693933937209,0.008613612127372279
POL,Poland,1995_2000,2000,65,10294.413633866,0.0350430574541552,360.747728034693,Europe,Europe,Eastern Europe,0.03504305741591001,5.890947085007263,9.239453796786485,0.03444302725699882
POL,Poland,2000_2005,2005,65,3124.70974150279,0.0450339586690867,140.71804916273,Europe,Europe,Eastern Europe,0.04503395860860133,4.953839514468784,8.04741665366417,0.04404938122283416
POL,Poland,2005_2010,2010,65,2709.15161975264,0.0672992500401231,182.323872434248,Europe,Europe,Eastern Europe,0.06729925010653155,5.211254383322726,7.904759860556908,0.06513139226736117
POL,Poland,2010_2015,2015,65,3035.47195618166,0.0826608118847683,250.914576108003,Europe,Europe,Eastern Europe,0.08266081180457686,5.529090046345061,8.018451579721678,0.07942172587479873
PRT,Portugal,1995_2000,2000,65,2412.84743186933,0.0115155383776377,27.7852371248384,Europe,Europe,Southern Europe,0.01151553834604124,3.3598626558856926,7.788977198280455,0.011449739225555181
PRT,Portugal,2000_2005,2005,65,3541.8595824557,0.0114885646966234,40.6908828945182,Europe,Europe,Southern Europe,0.011488564678305436,3.730282469277439,8.17268947169389,0.011423072269245098
PRT,Portugal,2005_2010,2010,65,2581.46471876253,0.0146608020440726,37.8463431803589,Europe,Europe,Southern Europe,0.014660802026572418,3.6596139457517785,7.856499539240271,0.014554371463186687
PRT,Portugal,2010_2015,2015,65,2581.30585794669,0.0215358740170469,55.5906779263863,Europe,Europe,Southern Europe,0.021535874082975245,4.035844270697209,7.856438022155038,0.021307253618302862
ROU,Romania,1995_2000,2000,65,5276.90763904717,0.0147257416108924,77.7063783257251,Europe,Europe,Eastern Europe,0.014725741597356483,4.365724198209507,8.571285017676956,0.014618370672253096
ROU,Romania,2000_2005,2005,65,4207.78348203564,0.00979263214055276,41.2052758059719,Europe,Europe,Eastern Europe,0.009792632149893232,3.74254523232659,8.344928925783265,0.009744995060893135
ROU,Romania,2005_2010,2010,65,3932.52441258965,0.0220075387702191,86.5451834600158,Europe,Europe,Eastern Europe,0.02200753876643425,4.472155042484238,8.277291100077647,0.021768868241800767
ROU,Romania,2010_2015,2015,65,6285.85790675018,0.0322613953696407,202.790547197032,Europe,Europe,Eastern Europe,0.032261395374410515,5.317092736970183,8.746216687006319,0.03175192507371374
SRB,Serbia,1995_2000,2000,65,4011.63702502524,0,0,Europe,Europe,Southern Europe,0,0,8.29720391639419,0
SRB,Serbia,2000_2005,2005,65,14958.0775508467,0,0,Europe,Europe,Southern Europe,0,0,9.613073588587689,0
SRB,Serbia,2005_2010,2010,65,17716.5240675507,0,0,Europe,Europe,Southern Europe,0,0,9.782309489089059,0
SRB,Serbia,2010_2015,2015,65,578.251402936371,0,0,Europe,Europe,Southern Europe,0,0,6.361736585297245,0
SVK,Slovakia,1995_2000,2000,65,1166.41448071505,0.0545916289656335,63.6764664507197,Europe,Europe,Eastern Europe,0.054591628879370524,4.169397401966097,7.062546736937277,0.05315361044346638
SVK,Slovakia,2000_2005,2005,65,845.040854746027,0.0614647188077017,51.9401988928092,Europe,Europe,Eastern Europe,0.06146471925125985,3.969162953739559,6.740567650102189,0.05964976449877738
SVK,Slovakia,2005_2010,2010,65,835.263538166179,0.0704985448416662,58.8848644188516,Europe,Europe,Eastern Europe,0.0704985453431061,4.092423792371719,6.728943800448829,0.06812446972081593
SVK,Slovakia,2010_2015,2015,65,583.868699622446,0.0782772638652555,45.7036441467823,Europe,Europe,Eastern Europe,0.07827726366619105,3.8438221947521027,6.371387376950452,0.07536464151736559
SVN,Slovenia,1995_2000,2000,65,772.590664158015,0.0426846437550615,32.9777572047809,Europe,Europe,Southern Europe,0.042684643673141884,3.5257061106746748,6.651042876018198,0.04179877531938691
SVN,Slovenia,2000_2005,2005,65,597.577202323359,0.025970032575346,15.5190993549475,Europe,Europe,Southern Europe,0.02597003248217936,2.8045172481409986,6.394555509700629,0.02563853830578341
SVN,Slovenia,2005_2010,2010,65,541.717061651045,0.0272952947879473,14.7863268530999,Europe,Europe,Southern Europe,0.027295294720890165,2.759144176323342,6.296588119032975,0.02692942105627088
SVN,Slovenia,2010_2015,2015,65,575.309049797841,0.0259613673634921,14.9358095299856,Europe,Europe,Southern Europe,0.025961367260316736,2.768568748586176,6.356644061595121,0.02563009239784106
SWE,Sweden,1995_2000,2000,65,22190.6095563593,0.0495820969519544,1100.25695451715,Europe,Europe,Northern Europe,0.049582096955143914,7.004207492342504,10.007469548508315,0.04839208204235441
SWE,Sweden,2000_2005,2005,65,5883.93247766038,0.0332818653838245,195.828248791695,Europe,Europe,Northern Europe,0.033281865408075165,5.282331514925392,8.680150545993955,0.03274001388947347
SWE,Sweden,2005_2010,2010,65,9463.13201564056,0.042141543651342,398.790990895338,Europe,Europe,Northern Europe,0.042141543649208385,5.990941887783736,9.15526435480444,0.04127777254295859
SWE,Sweden,2010_2015,2015,65,8485.89684154342,0.0423801765328769,359.633806218518,Europe,Europe,Northern Europe,0.04238017653689832,5.887863056287664,9.04627870501698,0.04150672950729885
UKR,Ukraine,1995_2000,2000,65,28928.9169152102,0.0189437596822778,548.022449940449,Europe,Europe,Eastern Europe,0.01894375968331917,6.308139333096863,10.272631526041073,0.018766561041590704
UKR,Ukraine,2000_2005,2005,65,46580.7230596433,0.0121316955393061,565.103150432027,Europe,Europe,Eastern Europe,0.012131695545138975,6.33877630617821,10.748963534159133,0.012058696330708836
UKR,Ukraine,2005_2010,2010,65,55724.5305659452,0.0196637144499537,1095.75125735514,Europe,Europe,Eastern Europe,0.019663714458005393,7.000107686482995,10.928193679356257,0.019472881220185922
UKR,Ukraine,2010_2015,2015,65,30340.9189019412,0.0136921419779421,415.432169409741,Europe,Europe,Eastern Europe,0.013692141980022951,6.031723589783956,10.320285497505745,0.013599251554076179
BHS,Bahamas,1995_2000,2000,65,1471.8584247632,0.0203868225484496,30.0065166053937,North America,Americas,Caribbean,0.020386822605048645,3.4341973954706893,7.2949602983086015,0.02018179319630135
BHS,Bahamas,2000_2005,2005,65,862.179179566912,0.0193386773165567,16.6734048976732,North America,Americas,Caribbean,0.019338677264334487,2.8720609614682306,6.760622293596164,0.01915406145080975
BHS,Bahamas,2005_2010,2010,65,756.717976942658,0.00848064706712248,6.41745809045165,North America,Americas,Caribbean,0.0084806470653438,2.003836423076099,6.630311254329176,0.008444888408589958
BHS,Bahamas,2010_2015,2015,65,652.321767242393,0.0123903514957364,8.08249599345504,North America,Americas,Caribbean,0.0123903515095361,2.2063490439851337,6.482069760199331,0.012314219315224076
BLZ,Belize,1995_2000,2000,65,1397.61549469436,0.0138601311667647,19.3711341853523,North America,Americas,Central America,0.013860131244172067,3.0141189078910564,7.243238093925944,0.013764957949350957
BLZ,Belize,2000_2005,2005,65,1047.8912436907,0.0142618698015567,14.9448884966361,North America,Americas,Central America,0.014261869813893869,2.7691383074388933,6.9554889268449065,0.014161126069271324
BLZ,Belize,2005_2010,2010,65,940.790364868881,0.0105351462873268,9.91136419010743,North America,Americas,Central America,0.010535146362270395,2.3898048323679073,6.847782707208046,0.010480038342615296
BLZ,Belize,2010_2015,2015,65,711.971975011489,0.00840928723587332,5.9871768657157,North America,Americas,Central America,0.008409287269515188,1.9440765927916086,6.569442113907568,0.008374126162157708
CAN,Canada,1995_2000,2000,65,222192.633153213,0.0104673269030537,2325.76292676854,North America,Americas,Northern America,0.010467326903519836,7.75223327876911,12.311304502101233,0.0104129237445896
CAN,Canada,2000_2005,2005,65,218106.668865604,0.00807402944829392,1760.99966726639,North America,Americas,Northern America,0.008074029448184857,7.4742046176575085,12.292744113724705,0.008041608865441615
CAN,Canada,2005_2010,2010,65,179824.215544511,0.0105695464844258,1900.66040535074,North America,Americas,Northern America,0.010569546485135528,7.550482681081405,12.099740633369684,0.010514079327454282
CAN,Canada,2010_2015,2015,65,192113.54964267,0.00767926911260069,1475.29164750553,North America,Americas,Northern America,0.007679269110635679,7.297288578802388,12.165847085829544,0.007649933613294712
CRI,Costa Rica,1995_2000,2000,65,4764.71868941781,0.0503766688759371,240.030655967189,North America,Americas,Central America,0.05037666893121822,5.484924128584373,8.469203631455452,0.0491488321031952
CRI,Costa Rica,2000_2005,2005,65,1997.9651355397,0.0523360217444681,104.565547076709,North America,Americas,Central America,0.05233602189382711,4.659332059294912,7.600384893397679,0.051012475618895416
CRI,Costa Rica,2005_2010,2010,65,1638.12591022186,0.04891199171896,80.1240008864863,North America,Americas,Central America,0.048911991676900274,4.395978859219433,7.401918397161041,0.04775342858186685
CRI,Costa Rica,2010_2015,2015,65,1531.18881978628,0.0422063048294212,64.6258219512903,North America,Americas,Central America,0.04220630474581877,4.183969245805394,7.334452593219054,0.04133991301355926
CUB,Cuba,1995_2000,2000,65,21410.5224718277,0.0250664947771023,536.686749617271,North America,Americas,Caribbean,0.025066494772533074,6.28727614080653,9.971684489369741,0.024757483439483006
CUB,Cuba,2000_2005,2005,65,3314.96549715087,0.0287148251009524,95.1886544191363,North America,Americas,Caribbean,0.028714825086701076,4.566311413285479,8.10650411124052,0.028310280542158978
CUB,Cuba,2005_2010,2010,65,3473.96325884694,0.0350456648498486,121.747351951083,North America,Americas,Caribbean,0.03504566481554925,4.810128193742001,8.153339184949312,0.03444554637191916
CUB,Cuba,2010_2015,2015,65,3558.20593041604,0.00900521449453598,32.0424076249293,North America,Americas,Caribbean,0.009005214496166827,3.4977918160018007,8.177292745712078,0.008964909340809683
DOM,Dominican Republic,1995_2000,2000,65,3147.86825304599,0.00431485828808527,13.582605363407,North America,Americas,Caribbean,0.00431485826964454,2.679829404951766,8.054798382514145,0.00430557597871618
DOM,Dominican Republic,2000_2005,2005,65,2444.05719753233,0.00230129503317204,5.62449669925005,North America,Americas,Caribbean,0.002301295037173797,1.8907743990619041,7.801823795309099,0.002298651109279528
DOM,Dominican Republic,2005_2010,2010,65,3431.15595048116,0.00628914574006815,21.5790397378193,North America,Americas,Caribbean,0.006289145713354479,3.1170220307055785,8.14094389969237,0.006269451592775093
DOM,Dominican Republic,2010_2015,2015,65,1524.45937228542,0.009743860006297,14.854118703499,North America,Americas,Caribbean,0.009743860002795738,2.7634293216771453,7.330050871409693,0.009696694736086035
GTM,Guatemala,1995_2000,2000,65,16587.0081677768,0.0222580890008261,369.195104531685,North America,Americas,Central America,0.022258089029515996,5.914030176204541,9.716435313756843,0.022013993169264074
GTM,Guatemala,2000_2005,2005,65,7039.7023153869,0.0195166584292594,137.391465670496,North America,Americas,Central America,0.019516658448780585,4.930086377051732,8.859463204884687,0.01932865070197866
GTM,Guatemala,2005_2010,2010,65,6839.43620518298,0.0175922245446449,120.320897099893,North America,Americas,Central America,0.017592224489017507,4.7984390772860595,8.830606781270776,0.01743927260031923
GTM,Guatemala,2010_2015,2015,65,4063.27861163747,0.0112688995304495,45.7886783838925,North America,Americas,Central America,0.011268899516944524,3.845641258783386,8.309991542921619,0.011205878492015497
HND,Honduras,1995_2000,2000,65,15873.380973899,0.0535886343437222,850.632810434329,North America,Americas,Central America,0.05358863444612373,6.747155460264845,9.672461829230475,0.052202083939738464
HND,Honduras,2000_2005,2005,65,4067.24402754575,0.0436556900851447,177.558344303295,North America,Americas,Central America,0.04365568997108761,5.1849154066549685,8.310966742474937,0.04272963629585441
HND,Honduras,2005_2010,2010,65,4683.21462686145,0.0196276298006701,91.9204029061228,North America,Americas,Central America,0.019627629786364308,4.531743243946647,8.45195354494484,0.019437491819461892
HND,Honduras,2010_2015,2015,65,4214.10400753135,0.0199197417011076,83.9438634497103,North America,Americas,Central America,0.0199197417291286,4.441990608306947,8.34642954570242,0.019723939593626394
HTI,Haiti,1995_2000,2000,65,1365.80071404853,0.00197497399763842,2.69742090530485,North America,Americas,Caribbean,0.0019749740043033866,1.307635523975736,7.220228042664567,0.0019730263005052614
HTI,Haiti,2000_2005,2005,65,1349.74111709373,0.0352660346094435,47.6000170938304,North America,Americas,Caribbean,0.035266034716585515,3.8836238826312917,7.208408696425468,0.03465843195864963
HTI,Haiti,2005_2010,2010,65,3464.87937517992,0.00301279985047647,10.4389880544392,North America,Americas,Caribbean,0.0030127998478726658,2.43702752525933,8.150721667356008,0.003008270464149524
HTI,Haiti,2010_2015,2015,65,2557.69764478643,0.0030003535268167,7.67399719988497,North America,Americas,Caribbean,0.003000353546685834,2.1603297225960794,7.8472536755200215,0.002995861449144836
JAM,Jamaica,1995_2000,2000,65,952.967051573098,0.0173267792303309,16.5118499070359,North America,Americas,Caribbean,0.017326779430389724,2.8628777893201898,6.860629133716748,0.017178382299204376
JAM,Jamaica,2000_2005,2005,65,724.8253839729,0.0170004423489414,12.3223522024603,North America,Americas,Caribbean,0.01700044241679181,2.5894432412980497,6.5873094679520525,0.016857552021039616
JAM,Jamaica,2005_2010,2010,65,297.652260416187,0.0180816086947323,5.38203164456422,North America,Americas,Caribbean,0.0180816085086634,1.8534864862524427,5.699279887929806,0.017920080627149813
JAM,Jamaica,2010_2015,2015,65,270.967176388949,0.012158161884233,3.29446278161347,North America,Americas,Caribbean,0.012158161831691989,1.4573264676627713,5.60568138397355,0.012084845100689924
MEX,Mexico,1995_2000,2000,65,421277.101224438,0.00161564604076245,680.634680639879,North America,Americas,Central America,0.0016156460407214647,6.524493855441181,12.951048467561884,0.0016143422887768529
MEX,Mexico,2000_2005,2005,65,40412.3426750456,0.00315968991297248,127.690471421169,North America,Americas,Central America,0.0031596899107761245,4.857410074729644,10.606915273657815,0.0031547085830131954
MEX,Mexico,2005_2010,2010,65,31613.3333266508,0.00219144664945647,69.2789334272503,North America,Americas,Central America,0.0021914466504184323,4.252472087154369,10.361365883022257,0.0021890489325878592
MEX,Mexico,2010_2015,2015,65,43072.8353980174,0.00263636248965883,113.555607526074,North America,Americas,Central America,0.0026363624887183732,4.741060360351507,10.670671024420475,0.0026328933819496888
NIC,Nicaragua,1995_2000,2000,65,21151.3741499888,0.0286102085594546,605.145225709644,North America,Americas,Central America,0.028610208557535467,6.407119603744257,9.959507431129087,0.028208579022101315
NIC,Nicaragua,2000_2005,2005,65,6183.94087256943,0.0184893276846691,114.336908955446,North America,Americas,Central America,0.018489327649075495,4.747857488412914,8.729872724969969,0.018320478166072473
NIC,Nicaragua,2005_2010,2010,65,3669.32836961777,0.0220526085144451,80.9182622576762,North America,Americas,Central America,0.02205260857209827,4.405721948391355,8.208036411056346,0.02181296649819814
NIC,Nicaragua,2010_2015,2015,65,2268.02592123843,0.0158224575849169,35.8857439381514,North America,Americas,Central America,0.015822457583975227,3.6078251332572147,7.7271059087949885,0.01569858741480807
PAN,Panama,1995_2000,2000,65,4103.51827091983,0.0266315150396487,109.282908882676,North America,Americas,Central America,0.026631515121335023,4.703048963053606,8.3198436632146,0.026283069133474467
PAN,Panama,2000_2005,2005,65,2124.94139625658,0.00832706807642692,17.694531652936,North America,Americas,Central America,0.008327068070727838,2.9282310561193357,7.661969993261654,0.008292589317467645
PAN,Panama,2005_2010,2010,65,1640.63026668311,0.00545865881072431,8.95564085658389,North America,Americas,Central America,0.005458658808416147,2.2981393107916084,7.403445092113448,0.005443814328857451
PAN,Panama,2010_2015,2015,65,1413.61749259839,0.0111947025104296,15.825027294154,North America,Americas,Central America,0.011194702511119748,2.822867497767455,7.254614450281401,0.01113250558188914
SLV,El Salvador,1995_2000,2000,65,10110.8343990746,0.0100039783195138,101.148567952915,North America,Americas,Central America,0.010003978302935382,4.626428302104325,9.221461739578746,0.0099542697756222
SLV,El Salvador,2000_2005,2005,65,1654.46771528371,0.0126672569509156,20.9575676081808,North America,Americas,Central America,0.01266725691567029,3.089111845851682,7.411838855307389,0.01258769840613985
SLV,El Salvador,2005_2010,2010,65,361.530255995354,0.00610717896470997,2.20792996555511,North America,Americas,Central America,0.006107178939910036,1.1656258585799013,5.893107935626506,0.006088605728945746
SLV,El Salvador,2010_2015,2015,65,838.104046069086,0.00514504801196697,4.31208552914153,North America,Americas,Central America,0.0051450479798615355,1.6699845131630222,6.732334710779648,0.005131857477055721
AUS,Australia,1995_2000,2000,65,353767.504637365,0.0146094652364583,5168.3540598021,Oceania,Oceania,Australia and New Zealand,0.01460946523367092,8.55050301961985,12.776398036500416,0.014503775139520003
AUS,Australia,2000_2005,2005,65,224293.76524448,0.0169562689229891,3803.18540182667,Oceania,Oceania,Australia and New Zealand,0.016956268925626183,8.243857161128135,12.320716382048175,0.01681411606616954
AUS,Australia,2005_2010,2010,65,158177.894747326,0.00779047437674502,1232.28083594987,Oceania,Oceania,Australia and New Zealand,0.007790474376450137,7.11743324361222,11.971481916739135,0.007760285321244099
AUS,Australia,2010_2015,2015,65,136324.427505747,0.00510347790734263,695.728703980608,Oceania,Oceania,Australia and New Zealand,0.005103477907151147,6.5463961011021325,11.822800155720003,0.005090499302586965
PNG,Papua New Guinea,1995_2000,2000,65,12555.8875461638,0.0315797507774846,396.511799279256,Oceania,Oceania,Melanesia,0.03157975076006493,5.985224617375232,9.43802460247891,0.03109136588463635
PNG,Papua New Guinea,2000_2005,2005,65,8172.58429331519,0.0118143372298817,96.553666780278,Oceania,Oceania,Melanesia,0.011814337217574446,4.580402655089263,9.00866280563927,0.011745092798908013
PNG,Papua New Guinea,2005_2010,2010,65,6881.32634950547,0.0051599675313204,35.5074205717512,Oceania,Oceania,Melanesia,0.0051599675365350105,3.5975155432607724,8.836712005969144,0.005146700517528037
PNG,Papua New Guinea,2010_2015,2015,65,8353.85185787752,0.0072801777389873,60.8175263573586,Oceania,Oceania,Melanesia,0.007280177742200307,4.124186922272841,9.030597709918082,0.007253805165691771
ARG,Argentina,1995_2000,2000,65,270010.595797319,0.0167640121324776,4526.46090344152,South America,Americas,South America,0.016764012130987875,8.417916554367775,12.506220184455776,0.016625047006009076
ARG,Argentina,2000_2005,2005,65,149390.006117289,0.0154824193549734,2312.91872035769,South America,Americas,South America,0.015482419342976478,7.746697781967181,11.914322349850615,0.015363789584132856
ARG,Argentina,2005_2010,2010,65,109450.639717177,0.0112312705891477,1229.26975095133,South America,Americas,South America,0.011231270590357369,7.114988734038131,11.603238084265714,0.011168668169997164
ARG,Argentina,2010_2015,2015,65,80137.148729334,0.00670726091240161,537.500764948694,South America,Americas,South America,0.006707260907973174,6.288788917112972,11.291507283465792,0.006684867315291577
BOL,Bolivia,1995_2000,2000,65,125671.214082304,0.00431436476298441,542.1914573128,South America,Americas,South America,0.004314364759440539,6.297461849524357,11.741432320678738,0.004305084573836478
BOL,Bolivia,2000_2005,2005,65,36856.5364274146,0.0134901323654944,497.199554540665,South America,Americas,South America,0.013490132354673416,6.211000708690115,10.514815393054615,0.013399950666659142
BOL,Bolivia,2005_2010,2010,65,37616.3810645981,0.0201775451853274,759.006228460454,South America,Americas,South America,0.020177545180569682,6.633326628589498,10.53522148492399,0.019976676055999263
BOL,Bolivia,2010_2015,2015,65,28632.2321190674,0.0145675640284873,417.101874364352,South America,Americas,South America,0.014567564017706688,6.035725121405214,10.262323284457503,0.01446247641853839
BRA,Brazil,1995_2000,2000,65,553535.616114163,0.0204921934830934,11343.1589457091,South America,Americas,South America,0.020492193484022626,9.336458260107909,13.224083182717223,0.020285053540407706
BRA,Brazil,2000_2005,2005,65,500765.748726014,0.0209105531030295,10471.2887795907,South America,Americas,South America,0.020910553100387662,9.256487883564624,13.123895700249824,0.020694928197912372
BRA,Brazil,2005_2010,2010,65,275199.501045723,0.0128706122425746,3541.98606872099,South America,Americas,South America,0.012870612247703556,8.172725172800442,12.525255205699999,0.012788489806226776
BRA,Brazil,2010_2015,2015,65,272598.450754377,0.0113641477927054,3097.84908242286,South America,Americas,South America,0.011364147792659894,8.038786057803234,12.515758783401663,0.01130006093648051
COL,Colombia,1995_2000,2000,65,28984.8360551537,0.0185331789143766,537.181152085136,South America,Americas,South America,0.018533178903029246,6.288195217399269,10.27456257776542,0.018363532407812282
COL,Colombia,2000_2005,2005,65,29556.3786255322,0.0138162513668216,408.358356515344,South America,Americas,South America,0.013816251364522197,6.014590949722664,10.294088691344069,0.013721677078371809
COL,Colombia,2005_2010,2010,65,24155.6792022603,0.0133370419054758,322.165305786907,South America,Americas,South America,0.01333704190593661,5.7781639749285985,10.09231619236403,0.01324888651846427
COL,Colombia,2010_2015,2015,65,20076.8458253208,0.013665224023634,274.354595467768,South America,Americas,South America,0.0136652240025549,5.618059705119859,9.907372288435297,0.013572696833373166
ECU,Ecuador,1995_2000,2000,65,6602.8019419787,0.0521570012636445,344.382349158608,South America,Americas,South America,0.052157001252623514,5.844652061797091,8.795400813975315,0.050842343925135244
ECU,Ecuador,2000_2005,2005,65,4943.27740088709,0.0375134306568348,185.439293735799,South America,Americas,South America,0.03751343060426291,5.228105683339239,8.505986106157165,0.03682691825033482
ECU,Ecuador,2005_2010,2010,65,6261.9328685419,0.0323860340413773,202.79917049809,South America,Americas,South America,0.032386033953971806,5.317135050604139,8.742403863729646,0.03187266110845993
ECU,Ecuador,2010_2015,2015,65,4723.07401213962,0.0233969059492232,110.505318379815,South America,Americas,South America,0.02339690593367486,4.714072288236315,8.460426844455238,0.02312739407885444
PER,Peru,1995_2000,2000,65,23833.0099958084,0.0057161443436074,136.232925294769,South America,Americas,South America,0.005716144344282522,4.921679666783696,10.078868831043481,0.005699869181857863
PER,Peru,2000_2005,2005,65,14374.4338255373,0.00938559748534142,134.91265003061,South America,Americas,South America,0.009385597489824411,4.912012400199723,9.573276044377982,0.009341826430454598
PER,Peru,2005_2010,2010,65,12876.1414750189,0.00722685157207795,93.0539633013156,South America,Americas,South America,0.007226851575205997,4.543868695224025,9.46320903985775,0.007200863015432765
PER,Peru,2010_2015,2015,65,10661.5879295048,0.00713831525476323,76.1057758715455,South America,Americas,South America,0.007138315265489762,4.345178191791196,9.274496438378339,0.007112958082573744
PRY,Paraguay,1995_2000,2000,65,88003.1431182928,0.0339563307710281,2988.26383610728,South America,Americas,South America,0.033956330765260175,8.002782427410631,11.385139173241765,0.03339254189750855
PRY,Paraguay,2000_2005,2005,65,29727.4462637339,0.0349713282014025,1039.60828038993,South America,Americas,South America,0.034971328218603284,6.947560706147175,10.299859653063525,0.03437372411275164
PRY,Paraguay,2005_2010,2010,65,43102.8745864686,0.0778826725869666,3356.96706869772,South America,Americas,South America,0.07788267258053322,8.119091030769184,10.671368169649172,0.07499862851803002
PRY,Paraguay,2010_2015,2015,65,30091.046051631,0.0582293415937001,1752.18180337571,South America,Americas,South America,0.05822934172408865,7.469187589398679,10.3120161650402,0.056597078937259446
URY,Uruguay,1995_2000,2000,65,6778.20804094229,0.00808694293698113,54.8149816335772,South America,Americas,South America,0.008086942935725672,4.022042321407736,8.821615565991236,0.008054418843279952
URY,Uruguay,2000_2005,2005,65,102654.493089705,0.0260635526249842,2675.54078216375,South America,Americas,South America,0.02606355261844914,7.8922804868418615,11.539133933822967,0.02572968695985753
URY,Uruguay,2005_2010,2010,65,105568.131123668,0.0131374029099867,1386.89107252007,South America,Americas,South America,0.01313740290519488,7.235540659975713,11.56712128861614,0.013051855663576651
URY,Uruguay,2010_2015,2015,65,6486.62384838759,0.015145450213485,98.242838631254,South America,Americas,South America,0.015145450226110255,4.597569762115187,8.777651617602153,0.015031902930126602
VEN,Venezuela,1995_2000,2000,65,28129.8143510536,0.00169799568458344,47.7643034383055,South America,Americas,South America,0.0016979956867904636,3.886998558272037,10.244620850622413,0.0016965557197166537
VEN,Venezuela,2000_2005,2005,65,26844.346463274,0.00186429573242099,50.0458005492458,South America,Americas,South America,0.0018642957323514626,3.932723279703911,10.197847768836862,0.0018625600899644446
VEN,Venezuela,2005_2010,2010,65,20684.1348503799,0.00114417638256887,23.6662985836411,South America,Americas,South America,0.001144176382277184,3.2054378821399014,9.937170598109452,0.001143522311639121
VEN,Venezuela,2010_2015,2015,65,16121.5556415492,0.00133390692778578,21.5046547223563,South America,Americas,South America,0.001333906925640199,3.1137221643635407,9.687974542052354,0.0013330180642927613
